timestamp,t,drone_id,experiment_id,pattern,x,y,z,vx,vy,vz,roll,pitch,yaw,ax,ay,az,gx,gy,gz,mx,my,mz,rpm1,rpm2,rpm3,rpm4,battery
1782571941.7317367,7.859637260437012,drone_1,,hover,,,,,,,,,,0.006,0.02,0.949,0.031,-0.026,0.013,0.0,0.0,0.0,12531,12870,12515,12391,7.561
1782571941.9762912,8.104191780090332,drone_1,,hover,,,,,,,,,,0.012,0.016,0.95,-0.02,0.055,-0.002,0.0,0.0,0.0,12674,12870,12626,12210,7.557
1782571942.2672975,8.395198106765747,drone_1,,hover,,,,,,,,,,0.002,0.043,1.012,0.111,0.026,0.0,0.0,0.0,0.0,12376,12886,12547,12285,7.56
1782571942.5029342,8.630834817886353,drone_1,,hover,,,,,,,,,,0.024,0.028,0.953,-0.005,0.018,-0.014,0.0,0.0,0.0,12453,12771,12360,12406,7.553
1782571942.764362,8.892262697219849,drone_1,,hover,,,,,,,,,,0.02,0.023,1.025,0.017,0.024,-0.004,0.0,0.0,0.0,12453,12970,12330,12254,7.549
1782571943.0303442,9.158244848251343,drone_1,,hover,,,,,,,,,,0.014,0.019,0.96,-0.012,-0.028,-0.015,0.0,0.0,0.0,12239,12870,12406,12285,7.549
1782571943.3619623,9.48986291885376,drone_1,,hover,,,,,,,,,,0.014,0.014,1.027,0.09,0.017,-0.004,0.0,0.0,0.0,12376,12936,12285,12315,7.544
1782571943.6797056,9.807606220245361,drone_1,,hover,,,,,,,,,,-0.001,0.029,0.975,-0.036,-0.018,0.005,0.0,0.0,0.0,12500,12886,12594,12484,7.549
1782571943.943109,10.071009635925293,drone_1,,hover,,,,,,,,,,0.033,0.014,1.061,0.076,0.038,-0.007,0.0,0.0,0.0,12547,12903,12453,12594,7.543
1782571944.193437,10.321337699890137,drone_1,,hover,,,,,,,,,,0.008,0.021,1.0,-0.111,0.143,-0.013,0.0,0.0,0.0,12706,12953,12285,12610,7.539
1782571944.4650097,10.592910289764404,drone_1,,hover,,,,,,,,,,0.018,-0.011,1.019,0.055,-0.078,-0.01,0.0,0.0,0.0,12886,12610,11990,12970,7.54
1782571944.7198284,10.847728967666626,drone_1,,hover,,,,,,,,,,0.023,0.009,0.981,-0.015,0.103,-0.014,0.0,0.0,0.0,13297,12254,11668,13157,7.537
1782571945.0321152,11.16001582145691,drone_1,,hover,,,,,,,,,,0.004,0.021,0.973,-0.014,-0.107,0.011,0.0,0.0,0.0,13351,12195,11682,13351,7.534
1782571945.3506675,11.478568077087402,drone_1,,hover,,,,,,,,,,0.01,0.024,0.998,-0.08,0.089,0.01,0.0,0.0,0.0,13140,12033,11778,13089,7.532
1782571945.6290329,11.756933450698853,drone_1,,hover,,,,,,,,,,0.006,0.02,0.973,0.082,0.0,0.001,0.0,0.0,0.0,12919,12224,11961,12886,7.532
1782571945.8809485,12.008849143981934,drone_1,,hover,,,,,,,,,,0.017,0.017,0.995,0.023,0.09,-0.012,0.0,0.0,0.0,12886,12300,11933,12853,7.533
1782571946.2073073,12.33520793914795,drone_1,,hover,,,,,,,,,,0.004,0.015,1.023,-0.044,-0.102,0.003,0.0,0.0,0.0,12787,12484,12033,12870,7.524
1782571946.4789348,12.60683536529541,drone_1,,hover,,,,,,,,,,0.028,0.02,1.021,0.002,0.088,-0.02,0.0,0.0,0.0,12886,12376,11918,12853,7.529
1782571946.7639012,12.891801834106445,drone_1,,hover,,,,,,,,,,0.005,0.003,1.028,0.009,-0.046,0.02,0.0,0.0,0.0,12626,12594,12091,12706,7.529
1782571947.0886092,13.216509819030762,drone_1,,hover,,,,,,,,,,0.009,0.014,1.084,0.023,0.085,-0.003,0.0,0.0,0.0,12787,12515,11890,12690,7.526
1782571947.3719654,13.499866008758545,drone_1,,hover,,,,,,,,,,0.02,0.019,0.963,0.006,-0.077,0.008,0.0,0.0,0.0,12642,12562,12019,12626,7.517
1782571947.6827724,13.810672998428345,drone_1,,hover,,,,,,,,,,0.004,0.003,0.984,-0.005,0.093,0.003,0.0,0.0,0.0,12437,12787,12210,12547,7.521
1782571947.9456124,14.07351303100586,drone_1,,hover,,,,,,,,,,0.004,0.019,0.978,-0.015,0.04,0.02,0.0,0.0,0.0,12300,12953,12690,12091,7.513
1782571948.2185886,14.346489191055298,drone_1,,hover,,,,,,,,,,0.021,0.027,1.035,0.103,0.002,-0.022,0.0,0.0,0.0,12315,12936,12853,12210,7.513
1782571948.5027194,14.630620002746582,drone_1,,hover,,,,,,,,,,0.015,0.02,1.022,-0.007,0.066,-0.011,0.0,0.0,0.0,12422,13089,12903,12033,7.508
1782571948.8059995,14.933900117874146,drone_1,,hover,,,,,,,,,,0.021,0.019,0.987,0.013,0.058,0.013,0.0,0.0,0.0,12239,13192,13003,11890,7.508
1782571949.1345572,15.262457847595215,drone_1,,hover,,,,,,,,,,0.022,0.035,0.969,0.047,0.003,-0.02,0.0,0.0,0.0,12422,13227,12903,12077,7.503
1782571949.3821533,15.510053873062134,drone_1,,hover,,,,,,,,,,0.008,0.033,1.017,0.056,0.025,-0.01,0.0,0.0,0.0,12300,12953,12755,12121,7.504
1782571949.6313164,15.759217023849487,drone_1,,hover,,,,,,,,,,0.007,0.024,1.087,0.055,-0.011,0.011,0.0,0.0,0.0,12515,12953,12626,12254,7.507
1782571949.8714714,15.999372005462646,drone_1,,hover,,,,,,,,,,0.017,0.043,0.963,-0.031,0.044,0.0,0.0,0.0,0.0,12594,12870,12674,12150,7.503
1782571950.1279826,16.25588321685791,drone_1,,hover,,,,,,,,,,0.01,0.022,0.981,0.142,-0.001,-0.022,0.0,0.0,0.0,12453,12853,12453,12391,7.5
1782571950.3825197,16.510420322418213,drone_1,,hover,,,,,,,,,,0.02,0.01,1.056,-0.082,0.087,-0.008,0.0,0.0,0.0,12531,12690,12500,12315,7.504
1782571950.6940107,16.821911334991455,drone_1,,hover,,,,,,,,,,0.01,0.029,1.016,0.062,-0.071,-0.014,0.0,0.0,0.0,12870,12285,12062,12706,7.501
1782571950.9778895,17.10579013824463,drone_1,,hover,,,,,,,,,,0.008,0.034,1.02,0.029,0.05,0.002,0.0,0.0,0.0,12953,12437,11918,12820,7.499
1782571951.242202,17.370102643966675,drone_1,,hover,,,,,,,,,,0.022,0.008,1.037,-0.069,-0.054,0.005,0.0,0.0,0.0,13089,12376,12004,12953,7.49
1782571951.5378737,17.66577434539795,drone_1,,hover,,,,,,,,,,0.025,0.02,0.969,0.054,0.093,0.019,0.0,0.0,0.0,13054,12531,11792,12936,7.494
1782571951.8329716,17.960872173309326,drone_1,,hover,,,,,,,,,,0.004,0.018,0.973,-0.006,-0.09,0.007,0.0,0.0,0.0,12738,12484,11990,13003,7.491
1782571952.10351,18.23141050338745,drone_1,,hover,,,,,,,,,,0.017,-0.008,1.0,-0.077,0.148,0.014,0.0,0.0,0.0,12610,12738,12195,12437,7.492
1782571952.4435127,18.571413278579712,drone_1,,hover,,,,,,,,,,0.017,0.004,1.031,0.072,0.002,-0.034,0.0,0.0,0.0,12547,12626,12004,12836,7.486
1782571952.740445,18.868345499038696,drone_1,,hover,,,,,,,,,,0.01,0.011,1.009,-0.042,0.004,-0.001,0.0,0.0,0.0,12755,12578,11947,12870,7.486
1782571953.0104892,19.138389825820923,drone_1,,hover,,,,,,,,,,0.006,0.021,0.984,0.054,-0.018,-0.005,0.0,0.0,0.0,12953,12224,11890,12903,7.49
1782571953.287869,19.415769577026367,drone_1,,hover,,,,,,,,,,0.017,0.02,0.975,0.03,0.067,0.007,0.0,0.0,0.0,12970,12285,11890,12886,7.482
1782571953.5579276,19.68582820892334,drone_1,,hover,,,,,,,,,,0.005,0.026,0.986,0.015,-0.012,0.0,0.0,0.0,0.0,13071,12224,11876,12936,7.479
1782571953.8711026,19.999003171920776,drone_1,,hover,,,,,,,,,,0.01,0.014,1.047,0.027,0.052,-0.002,0.0,0.0,0.0,13227,12210,11778,12886,7.479
1782571954.4360182,20.563918828964233,drone_1,,hover,,,,,,,,,,0.009,0.018,0.991,0.133,-0.053,0.0,0.0,0.0,0.0,13140,12062,11890,13071,7.476
1782571954.755792,20.883692502975464,drone_1,,hover,,,,,,,,,,0.015,0.028,1.031,-0.096,0.091,-0.013,0.0,0.0,0.0,13227,12033,11820,13140,7.472
1782571955.0293846,21.15728521347046,drone_1,,hover,,,,,,,,,,0.002,0.02,1.038,-0.004,0.045,0.021,0.0,0.0,0.0,12886,12224,11862,13192,7.472
1782571955.3332894,21.46118998527527,drone_1,,hover,,,,,,,,,,0.012,0.017,1.076,-0.072,0.03,-0.005,0.0,0.0,0.0,12820,12285,11947,12936,7.471
1782571955.592515,21.720415592193604,drone_1,,hover,,,,,,,,,,0.013,0.011,0.998,0.046,-0.004,0.015,0.0,0.0,0.0,12376,12330,12004,12787,7.474
1782571955.8697925,21.997693061828613,drone_1,,hover,,,,,,,,,,0.001,0.02,1.075,0.054,-0.043,0.012,0.0,0.0,0.0,12180,12903,12484,12330,7.471
1782571956.1277864,22.25568699836731,drone_1,,hover,,,,,,,,,,0.01,0.011,1.043,0.044,-0.029,-0.024,0.0,0.0,0.0,11961,12987,12562,12453,7.471
1782571956.3881583,22.516058921813965,drone_1,,hover,,,,,,,,,,-0.001,0.013,1.0,-0.019,0.077,-0.013,0.0,0.0,0.0,12210,12886,12547,12360,7.472
1782571956.7273,22.85520052909851,drone_1,,hover,,,,,,,,,,0.005,0.02,1.018,0.057,0.015,-0.02,0.0,0.0,0.0,12254,12787,12547,12578,7.473
1782571957.064878,23.19277858734131,drone_1,,hover,,,,,,,,,,0.012,0.01,0.997,0.035,0.099,-0.011,0.0,0.0,0.0,12578,12422,12180,12771,7.465
1782571957.3474345,23.475335121154785,drone_1,,hover,,,,,,,,,,0.019,0.027,0.992,-0.006,-0.027,0.007,0.0,0.0,0.0,12594,12224,12121,12886,7.468
1782571957.6136045,23.74150514602661,drone_1,,hover,,,,,,,,,,0.01,0.015,1.002,0.064,0.129,-0.004,0.0,0.0,0.0,12936,12195,11834,13020,7.466
1782571957.8822243,24.010124921798706,drone_1,,hover,,,,,,,,,,0.003,0.01,0.98,0.066,-0.094,0.007,0.0,0.0,0.0,12936,12269,11904,13245,7.466
1782571958.1370893,24.264989852905273,drone_1,,hover,,,,,,,,,,-0.009,0.017,0.992,-0.091,0.058,-0.002,0.0,0.0,0.0,13106,12210,11806,13440,7.461
1782571958.3857396,24.51364016532898,drone_1,,hover,,,,,,,,,,-0.002,0.017,0.975,0.055,0.028,0.009,0.0,0.0,0.0,13003,12315,11682,13210,7.464
1782571958.638095,24.765995502471924,drone_1,,hover,,,,,,,,,,0.001,-0.004,1.019,-0.021,0.006,0.006,0.0,0.0,0.0,12953,12091,11737,13262,7.451
1782571958.938263,25.066163539886475,drone_1,,hover,,,,,,,,,,0.008,0.004,0.984,0.001,0.106,0.028,0.0,0.0,0.0,12738,12300,11750,13003,7.46
1782571959.2390418,25.366942405700684,drone_1,,hover,,,,,,,,,,0.007,0.009,0.961,-0.01,0.017,0.001,0.0,0.0,0.0,12224,12804,12224,12610,7.457
1782571959.522322,25.650222539901733,drone_1,,hover,,,,,,,,,,0.002,-0.007,1.039,-0.005,0.018,-0.008,0.0,0.0,0.0,12239,12936,12626,12562,7.455
1782571959.86925,25.997150659561157,drone_1,,hover,,,,,,,,,,0.001,0.004,1.033,-0.012,0.066,-0.014,0.0,0.0,0.0,12239,13089,12578,12500,7.451
1782571960.1405025,26.26840305328369,drone_1,,hover,,,,,,,,,,0.007,0.008,0.977,0.043,0.067,0.002,0.0,0.0,0.0,12330,13192,12658,12315,7.453
1782571960.3879457,26.515846252441406,drone_1,,hover,,,,,,,,,,0.0,0.004,0.99,0.009,-0.113,-0.007,0.0,0.0,0.0,12135,12953,12626,12269,7.445
1782571960.699991,26.82789158821106,drone_1,,hover,,,,,,,,,,0.014,0.019,1.005,0.008,0.1,0.03,0.0,0.0,0.0,12004,13037,12886,12004,7.448
1782571961.2353303,27.36323094367981,drone_1,,hover,,,,,,,,,,-0.008,0.028,1.003,0.049,0.041,0.005,0.0,0.0,0.0,11976,13262,13054,11737,7.447
1782571961.489043,27.61694359779358,drone_1,,hover,,,,,,,,,,0.015,0.039,0.962,0.069,-0.029,-0.006,0.0,0.0,0.0,11890,13192,13157,11848,7.441
1782571961.784186,27.912086486816406,drone_1,,hover,,,,,,,,,,0.0,0.033,1.002,0.006,0.109,-0.015,0.0,0.0,0.0,12135,13333,12987,12004,7.444
1782571962.0346718,28.162572383880615,drone_1,,hover,,,,,,,,,,0.008,0.031,1.001,-0.009,-0.035,-0.017,0.0,0.0,0.0,12004,12970,12658,12360,7.443
1782571962.297254,28.42515468597412,drone_1,,hover,,,,,,,,,,0.011,0.025,1.008,-0.086,0.116,0.011,0.0,0.0,0.0,12195,12886,12626,12254,7.446
1782571962.5566628,28.684563398361206,drone_1,,hover,,,,,,,,,,0.003,0.031,0.997,0.046,0.005,0.013,0.0,0.0,0.0,12180,12970,12610,12254,7.443
1782571962.929166,29.057066679000854,drone_1,,hover,,,,,,,,,,0.01,0.022,1.065,-0.021,-0.017,-0.004,0.0,0.0,0.0,12210,13071,12690,12300,7.446
1782571963.2109964,29.338896989822388,drone_1,,hover,,,,,,,,,,0.013,0.016,0.982,-0.006,0.045,0.0,0.0,0.0,0.0,12019,13140,12610,12254,7.435
1782571963.506737,29.634637594223022,drone_1,,hover,,,,,,,,,,0.005,0.026,1.019,-0.035,0.095,0.018,0.0,0.0,0.0,12004,13227,12658,12106,7.436
1782571963.9415133,30.069413900375366,drone_1,,hover,,,,,,,,,,0.007,0.01,1.026,0.037,-0.033,0.011,0.0,0.0,0.0,11614,13404,12853,12004,7.438
1782571964.1928306,30.320731163024902,drone_1,,hover,,,,,,,,,,0.0,0.02,1.049,0.07,0.084,-0.01,0.0,0.0,0.0,11668,13531,12787,12019,7.438
1782571964.4802334,30.608134031295776,drone_1,,hover,,,,,,,,,,0.003,0.018,0.956,0.031,-0.029,0.001,0.0,0.0,0.0,11709,13605,12690,12077,7.429
1782571964.7780476,30.905948162078857,drone_1,,hover,,,,,,,,,,0.0,0.017,0.98,-0.12,-0.026,0.01,0.0,0.0,0.0,11627,13477,12970,11834,7.433
1782571965.0574293,31.185329914093018,drone_1,,hover,,,,,,,,,,0.0,0.013,1.001,0.059,0.024,-0.004,0.0,0.0,0.0,11750,13440,12836,12077,7.43
1782571965.3206632,31.448563814163208,drone_1,,hover,,,,,,,,,,0.007,0.016,0.995,0.001,0.02,0.013,0.0,0.0,0.0,11627,13245,12953,12048,7.427
1782571965.5622826,31.69018316268921,drone_1,,hover,,,,,,,,,,0.006,0.016,1.021,-0.009,0.068,0.0,0.0,0.0,0.0,11682,13386,12903,12004,7.43
1782571965.8971658,32.02506637573242,drone_1,,hover,,,,,,,,,,0.0,0.015,0.977,0.077,-0.038,-0.003,0.0,0.0,0.0,11587,13495,12804,12210,7.429
1782571966.1682546,32.29615521430969,drone_1,,hover,,,,,,,,,,0.019,0.009,1.071,-0.025,0.141,-0.008,0.0,0.0,0.0,11627,13192,12658,12300,7.425
1782571966.4088268,32.53672742843628,drone_1,,hover,,,,,,,,,,0.004,0.015,1.019,0.09,0.069,-0.023,0.0,0.0,0.0,11820,13315,12254,12610,7.427
1782571966.6674194,32.7953200340271,drone_1,,hover,,,,,,,,,,0.003,0.003,1.021,-0.041,-0.028,0.023,0.0,0.0,0.0,11668,13368,12269,12391,7.427
1782571967.0169334,33.14483404159546,drone_1,,hover,,,,,,,,,,0.01,0.004,1.014,-0.013,-0.044,0.019,0.0,0.0,0.0,11641,13513,12642,12391,7.428
1782571967.2918587,33.41975927352905,drone_1,,hover,,,,,,,,,,0.006,-0.004,1.06,0.073,0.017,0.001,0.0,0.0,0.0,11655,13351,12484,12391,7.421
1782571967.5373526,33.66525316238403,drone_1,,hover,,,,,,,,,,0.009,0.0,1.036,0.037,0.121,-0.002,0.0,0.0,0.0,11655,13280,12315,12285,7.419
1782571967.8098617,33.93776226043701,drone_1,,hover,,,,,,,,,,0.013,-0.004,0.981,0.018,-0.051,0.0,0.0,0.0,0.0,11587,13550,12254,12210,7.42
1782571968.0759714,34.203871965408325,drone_1,,hover,,,,,,,,,,0.015,-0.008,1.003,-0.023,-0.042,-0.014,0.0,0.0,0.0,11627,13495,12285,12360,7.422
1782571968.3265903,34.45449090003967,drone_1,,hover,,,,,,,,,,0.009,-0.003,1.047,-0.086,0.066,-0.006,0.0,0.0,0.0,12106,13192,12195,12224,7.42
1782571968.579882,34.70778250694275,drone_1,,hover,,,,,,,,,,0.012,0.002,1.022,0.05,-0.101,-0.002,0.0,0.0,0.0,12091,12919,12150,12500,7.421
1782571968.8654044,34.99330496788025,drone_1,,hover,,,,,,,,,,0.001,0.003,0.966,0.074,0.041,0.025,0.0,0.0,0.0,12150,12970,12106,12547,7.423
1782571969.1420333,35.2699339389801,drone_1,,hover,,,,,,,,,,0.018,0.0,1.037,0.007,0.082,-0.003,0.0,0.0,0.0,12254,12870,12004,12674,7.416
1782571969.4253259,35.553226470947266,drone_1,,hover,,,,,,,,,,0.014,-0.015,0.981,0.031,-0.018,0.013,0.0,0.0,0.0,12330,12953,12091,12674,7.415
1782571969.6855528,35.81345343589783,drone_1,,hover,,,,,,,,,,0.003,0.003,1.034,0.027,0.025,0.009,0.0,0.0,0.0,12062,13157,12406,12300,7.418
1782571969.9779146,36.105815172195435,drone_1,,hover,,,,,,,,,,0.005,0.015,0.991,0.022,0.059,-0.015,0.0,0.0,0.0,12150,12970,12562,12254,7.414
1782571970.260987,36.38888764381409,drone_1,,hover,,,,,,,,,,0.012,-0.004,0.973,0.101,0.05,-0.031,0.0,0.0,0.0,12562,12453,12019,12658,7.415
1782571970.541501,36.6694016456604,drone_1,,hover,,,,,,,,,,0.014,-0.001,0.969,-0.053,0.034,0.017,0.0,0.0,0.0,12531,12547,11947,12500,7.415
1782571970.795417,36.923317670822144,drone_1,,hover,,,,,,,,,,0.004,0.012,0.99,0.058,-0.007,0.017,0.0,0.0,0.0,12345,12626,12269,12610,7.414
1782571971.0828078,37.21070837974548,drone_1,,hover,,,,,,,,,,0.006,0.008,1.081,-0.054,0.071,-0.01,0.0,0.0,0.0,12594,12453,12077,12706,7.41
1782571971.3364346,37.464335203170776,drone_1,,hover,,,,,,,,,,-0.005,0.016,0.993,-0.025,-0.033,0.012,0.0,0.0,0.0,12562,12610,12269,12578,7.41
1782571971.6532304,37.78113102912903,drone_1,,hover,,,,,,,,,,0.01,0.013,1.015,0.107,-0.043,0.0,0.0,0.0,0.0,12610,12547,12195,12919,7.409
1782571971.9090538,38.036954402923584,drone_1,,hover,,,,,,,,,,0.005,0.016,0.983,0.0,0.076,0.017,0.0,0.0,0.0,12239,12953,12345,12484,7.406
1782571972.1482787,38.27617931365967,drone_1,,hover,,,,,,,,,,0.0,0.012,1.005,-0.021,0.01,-0.009,0.0,0.0,0.0,12195,12919,12376,12360,7.411
1782571972.42231,38.55021071434021,drone_1,,hover,,,,,,,,,,0.014,0.007,1.002,0.052,-0.107,-0.009,0.0,0.0,0.0,12019,12870,12422,12706,7.405
1782571972.6844718,38.81237244606018,drone_1,,hover,,,,,,,,,,0.002,0.012,1.04,-0.01,0.096,-0.007,0.0,0.0,0.0,12033,12903,12578,12626,7.402
1782571972.96155,39.08945059776306,drone_1,,hover,,,,,,,,,,0.003,-0.012,1.065,0.039,-0.042,-0.017,0.0,0.0,0.0,12210,12853,12578,12787,7.399
1782571973.2207234,39.34862399101257,drone_1,,hover,,,,,,,,,,-0.014,-0.009,1.008,0.006,0.039,0.01,0.0,0.0,0.0,12135,12903,12626,12330,7.406
1782571973.4909346,39.61883521080017,drone_1,,hover,,,,,,,,,,0.011,0.014,0.966,0.01,0.051,-0.014,0.0,0.0,0.0,12239,12970,12562,12500,7.401
1782571973.7468376,39.87473821640015,drone_1,,hover,,,,,,,,,,-0.002,0.011,1.046,0.094,-0.073,-0.007,0.0,0.0,0.0,12315,12870,12642,12690,7.396
1782571974.0135067,40.14140725135803,drone_1,,hover,,,,,,,,,,0.026,-0.014,1.006,0.076,0.061,0.002,0.0,0.0,0.0,12422,12642,12285,12804,7.401
1782571974.3136954,40.441596031188965,drone_1,,hover,,,,,,,,,,0.0,-0.001,0.979,-0.021,-0.036,0.004,0.0,0.0,0.0,12547,12820,12269,12738,7.401
1782571974.5881422,40.7160427570343,drone_1,,hover,,,,,,,,,,0.011,0.019,0.994,0.035,0.076,0.014,0.0,0.0,0.0,12224,12870,12269,12738,7.397
1782571974.8711407,40.99904131889343,drone_1,,hover,,,,,,,,,,0.012,0.005,0.983,-0.053,-0.07,-0.005,0.0,0.0,0.0,12254,12836,12406,12578,7.398
1782571975.1489944,41.27689504623413,drone_1,,hover,,,,,,,,,,0.0,0.019,1.03,0.139,-0.029,-0.008,0.0,0.0,0.0,12239,12870,12224,12594,7.394
1782571975.4556034,41.58350396156311,drone_1,,hover,,,,,,,,,,0.018,0.033,0.96,0.014,0.017,0.001,0.0,0.0,0.0,12285,12903,12330,12515,7.395
1782571975.7338195,41.86172008514404,drone_1,,hover,,,,,,,,,,0.006,0.014,0.982,0.052,-0.01,-0.003,0.0,0.0,0.0,12269,12804,12360,12626,7.391
1782571976.3551025,42.48300313949585,drone_1,,hover,,,,,,,,,,0.013,0.021,1.011,-0.013,0.064,-0.009,0.0,0.0,0.0,12547,12804,12269,12610,7.389
1782571977.0505104,43.17841100692749,drone_1,,hover,,,,,,,,,,0.004,0.008,1.039,-0.03,0.092,0.01,0.0,0.0,0.0,12531,12870,12453,12330,7.391
1782571977.5436432,43.67154383659363,drone_1,,hover,,,,,,,,,,-0.004,0.023,1.092,-0.005,0.056,-0.001,0.0,0.0,0.0,12345,12919,12722,12033,7.386
1782571978.1204834,44.24838399887085,drone_1,,hover,,,,,,,,,,0.0,0.026,1.007,-0.021,0.05,-0.01,0.0,0.0,0.0,12562,12578,12547,12376,7.387
1782571978.4714496,44.59935021400452,drone_1,,hover,,,,,,,,,,0.0,0.04,1.015,-0.075,0.012,-0.02,0.0,0.0,0.0,12870,12210,12195,12594,7.391
1782571978.7823162,44.91021680831909,drone_1,,hover,,,,,,,,,,0.008,0.034,0.996,0.01,-0.067,0.045,0.0,0.0,0.0,12853,12315,12210,12706,7.39
1782571979.1178434,45.24574398994446,drone_1,,hover,,,,,,,,,,0.006,0.035,1.007,0.006,0.008,-0.007,0.0,0.0,0.0,13071,12224,12150,12690,7.387
1782571979.3676517,45.49555230140686,drone_1,,hover,,,,,,,,,,0.004,0.029,1.003,0.102,-0.031,0.011,0.0,0.0,0.0,12853,12048,12048,12853,7.387
1782571979.6459508,45.77385139465332,drone_1,,hover,,,,,,,,,,0.02,0.024,0.998,-0.091,0.214,0.026,0.0,0.0,0.0,12562,12239,12300,12562,7.382
1782571979.9814212,46.10932183265686,drone_1,,hover,,,,,,,,,,0.013,0.038,0.99,0.017,-0.049,-0.011,0.0,0.0,0.0,12468,12453,12547,12285,7.379
1782571980.2331266,46.361027240753174,drone_1,,hover,,,,,,,,,,0.005,0.033,1.022,-0.023,-0.017,0.012,0.0,0.0,0.0,12562,12706,12610,12165,7.38
1782571980.4990165,46.626917123794556,drone_1,,hover,,,,,,,,,,0.003,0.027,1.064,0.022,-0.046,-0.018,0.0,0.0,0.0,12239,12722,12642,12239,7.377
1782571980.7583616,46.88626217842102,drone_1,,hover,,,,,,,,,,0.004,0.029,0.985,0.05,0.021,-0.02,0.0,0.0,0.0,12315,12787,12484,12285,7.379
1782571981.0186048,47.14650535583496,drone_1,,hover,,,,,,,,,,0.004,0.02,0.995,-0.084,-0.035,0.011,0.0,0.0,0.0,12315,12903,12674,12345,7.374
